playlist,track_id,track_name,artist,artist_id,artist_image,album,album_image,popularity,duration_ms,track_name_y,artist_y,album_y,genre,subgenre,danceability,energy,mood,release_year,era,lyrics_theme,instrumentalness,explicit,similaridade
Top 50 Mundo,6iOndD4OFo7GkaDypWQIou,La Plena - W Sound 05,W Sound,5uwa6tAMMfNbBFIHiI6NV4,,La Plena (W Sound 05),https://i.scdn.co/image/ab67616d0000b2734740100d84f3667f1eae6870,89,150001,La Plena - W Sound 05,W Sound,La Plena (W Sound 05),Electronic,Afro House/Dance,0.88,0.85,"rhythmic, vibrant",2024,2020s,Instrumental,0.9,False,-0.0846708696565954
"Top 70, 80 e 90",0BKSmrw4dVFlUm1B5sFDqZ,Radio Ga Ga - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,,Greatest Hits II (Remastered),https://i.scdn.co/image/ab67616d0000b273f7c223721f1d860395444dbe,40,343320,Radio Ga Ga - Remastered 2011,Queen,Greatest Hits II (Remastered),Pop Rock,Arena Rock,0.7000000000000001,0.8,nostalgic,1984,1980s,"nostalgia for radio, power of music, technology",0.15,False,-0.09396784753120638
"Top 70, 80 e 90",2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,Survivor,26bcq2nyj5GB7uRr558iQg,,Eye Of The Tiger,https://i.scdn.co/image/ab67616d0000b2734e2755e7a96ec5e062c76aac,77,243773,Eye of the Tiger,Survivor,Eye Of The Tiger,Hard Rock,Arena Rock,0.7000000000000001,0.9,Motivational,1982,1980s,"Perseverance, victory, fighting spirit",0.05,False,-0.10352848657646947
"Top 70, 80 e 90",1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Madonna,6tbjWDEIzxoDsBA1FuhfPW,,Celebration (double disc version),https://i.scdn.co/image/ab67616d0000b2736b44fa8f5415cc4c945117be,74,342680,Like a Prayer,Madonna,Celebration (double disc version),Pop,Gospel Pop,0.7000000000000001,0.9,Spiritual,1989,1980s,"Religious symbolism, spiritual yearning",0.05,False,-0.10352848657646947
Top anos 2000,6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,Darude,0LhHRmSd1EYM5QdNeNnCoQ,,"Before the Storm, Special Edition",https://i.scdn.co/image/ab67616d0000b273f9ef39657ba18c612641ee6d,71,225493,Sandstorm,Darude,"Before the Storm, Special Edition",Trance,"Hard Trance, Progressive Trance",0.92,0.92,"Energetic, driving, euphoric",2000,2000s,Instrumental,0.9,False,-0.11027563144615975
Top 50 Mundo,3RXUgPNIbUgFxsDWuBQEt6,How It’s Done,HUNTR/X,2yNNYQBChuox9A5Ka93BIn,,KPop Demon Hunters (Soundtrack from the Netflix Film),https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4,93,176059,How It’s Done,HUNTR/X,KPop Demon Hunters (Soundtrack from the Netflix Film),K-Pop,K-Pop/Trap-Pop,0.7000000000000001,0.9,"fierce, confident",2024,2020s,"Conquista, mostrar como se faz",0.0,True,-0.1120089416763647
Top 50 Brasil,2De1EHbIhepIVLHZ16bySE,Talvez você precise de mim,Veigh,4YqwRbMLqGHRHLS1w2ZKse,,Eu Venci o Mundo,https://i.scdn.co/image/ab67616d0000b2734dee64ae7ed8d46b9406a3c5,80,126800,Talvez você precise de mim,Veigh,Eu Venci o Mundo,Trap,Trap Romântico,0.7000000000000001,0.65,"Confident, romantic, introspective",2023,2020s,"Love, relationships, self-worth, street life",0.12,True,-0.11308370047787472
Top anos 2010,4IiviKTCCIJSYsWzxCpqsD,Só Sei Dançar Com Você,Tulipa Ruiz,6OokCpvxnYv43WcFqejMLb,,Efêmera,https://i.scdn.co/image/ab67616d0000b273b9f2d7ff308af3837e981eba,54,221253,Só Sei Dançar Com Você,Tulipa Ruiz,Efêmera,MPB,Indie Pop,0.7000000000000001,0.6000000000000001,Romantic,2009,2000s,"Love, intimacy, comfort, dancing with a loved one",0.1,False,-0.11314726741845502
Top anos 2010,7HacxOP2pHeSv1OsraqmDA,Do Lado de Cá,Chimarruts,6rNz4V8ocdBOLgXmLxLVcW,,Só Pra Brilhar,https://i.scdn.co/image/ab67616d0000b2731d82f306a1fa0d32db483694,62,183106,Do Lado de Cá,Chimarruts,Só Pra Brilhar,Reggae,Brazilian Reggae,0.7000000000000001,0.6000000000000001,Relaxed,2010,2010s,"Love, longing, commitment, waiting for someone to join them",0.1,False,-0.11319919526734208
"Top 70, 80 e 90",5ZBSB6VUppEsROi81im6cn,I Was Born To Love You,Freddie Mercury,4M1FpEWs2PeYfJe7xxJfhH,,Messenger Of The Gods: The Singles Collection,https://i.scdn.co/image/ab67616d0000b2737efa80a6be2fa5868c19fa00,0,219373,I Was Born To Love You,Freddie Mercury,Messenger Of The Gods: The Singles Collection,Pop Rock,Synth-pop,0.7000000000000001,0.8,joyful,1985,1980s,"intense love, destiny, devotion",0.1,False,-0.12065587502361023
Top anos 2010,1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,6jJ0s89eD6GaHleKKya26X,,Teenage Dream,https://i.scdn.co/image/ab67616d0000b273f619042d5f6b2149a4f5e0ca,69,227893,Firework,Katy Perry,Teenage Dream,Pop,Dance-Pop,0.7000000000000001,0.85,Empowering,2010,2010s,"Self-empowerment, finding inner strength, embracing individuality",0.05,False,-0.12109909129525176
Top anos 2000,52LJ3hyknOijCrE5gCD0rE,L'Amour Toujours,Gigi D'Agostino,1OAjDaKgg00KCUYqDe68un,,L'Amour Toujours,https://i.scdn.co/image/ab67616d0000b27395c70cc04573417548b47199,76,242053,L'Amour Toujours,Gigi D'Agostino,L'Amour Toujours,Electronic,Eurodance,0.7000000000000001,0.85,euphoric,1999,1990s,"love, desire, universal connection",0.05,False,-0.12390286041387566
Top anos 2010,1Bx0zEdVjkFlV27iKaePug,Man Down,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,Loud,https://i.scdn.co/image/ab67616d0000b2732ed326786e4c61c6b1dbf222,73,267000,Man Down,Rihanna,Loud,R&B,Dancehall,0.7000000000000001,0.6000000000000001,Intense,2010,2010s,"Revenge, crime, regret after committing a violent act, self-defense",0.05,True,-0.12472273213857765
Top 50 Brasil,3cwVKjzKSTfvacYJF6Tkub,Última Noite - Solo,Léo Foguete,1DuBkL1pAgaZQHXKPiVr08,,Obrigado Deus,https://i.scdn.co/image/ab67616d0000b273410c1c50cd048f96f817a12d,77,154553,Última Noite - Solo,Léo Foguete,Obrigado Deus,Funk,Funk Consciente,0.7000000000000001,0.65,"Reflective, emotional, somber",2023,2020s,"End of relationship, regret, last night together",0.1,True,-0.1271182636732434
Top anos 2010,7xkQdy0cy5ymoWT7nedvLz,Whatcha Say,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,,Jason Derulo (International),https://i.scdn.co/image/ab67616d0000b273293e8055dd8814fcdf4742f7,77,221253,Whatcha Say,Jason Derulo,Jason Derulo (International),R&B,Electropop,0.7000000000000001,0.6000000000000001,Emotional,2009,2000s,"Apology, regret, trying to reconcile after a mistake in a relationship",0.05,False,-0.12907953686413706
Top 50 Mundo,1sUdq3kWa9dJXHu3eYOUll,"Spooky, Scary Skeletons - Undead Tombstone Remix",Andrew Gold,5fmvGUlMVgmnCn45f1he7d,,Halloween Howls: Fun & Scary Music (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273a3cf7d524baed9e303302918,81,125624,"Spooky, Scary Skeletons - Undead Tombstone Remix",Andrew Gold,Halloween Howls: Fun & Scary Music (Deluxe Edition),Children's,Electronic/Remix,0.7000000000000001,0.8,"fun, spooky",2013,2010s,"Esqueletos, Halloween",0.1,False,-0.1294068119276995
Top 50 Mundo,2N9miXnewVmUrgl6JSK1FI,SPAGHETTI,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,,SPAGHETTI,https://i.scdn.co/image/ab67616d0000b2736c4a726c271daf4a4b97e35b,82,172313,SPAGHETTI,LE SSERAFIM,SPAGHETTI,K-Pop,Dance-Pop,0.7000000000000001,0.85,"confident, energetic",2024,2020s,"Autoconfiança, empoderamento",0.0,False,-0.13086898231533337
"Top 70, 80 e 90",3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,1LZEQNv7sE11VDY3SdxQeN,,Greatest,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,79,285373,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,Disco,Funk/Pop,0.7000000000000001,0.85,"confident, energetic",1977,1970s,"Sobrevivência, atitude na cidade",0.01,False,-0.13088309246268673
"Top 70, 80 e 90",5MTQHfYH4RkJMtmtBQmnEj,Down Under,Men At Work,0f3EsoviYnRKTkmayI3cux,,The Essential Men At Work,https://i.scdn.co/image/ab67616d0000b273915d3557be11cf6820aaa785,50,223760,Down Under,Men At Work,The Essential Men At Work,New Wave,Pop Rock,0.7000000000000001,0.8,playful,1981,1980s,"Australian identity, travel, cultural commentary",0.1,False,-0.13148844721172798
Top anos 2010,455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,6jJ0s89eD6GaHleKKya26X,,Teenage Dream: The Complete Confection,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,74,230746,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream: The Complete Confection,Pop,Dance-Pop,0.7000000000000001,0.85,playful,2010,2010s,"partying, wild nights, forgetting responsibilities",0.0,True,-0.13284223252482724
Top anos 2010,4g5TnkdXNC2blq6pBS22Ig,Então Toma,Emicida,2d9LRvQJnAXRijqIJDDs2K,,Emicidio,https://i.scdn.co/image/ab67616d0000b2738e2cc04d7c1ed2beb3216ff2,33,166586,Então Toma,Emicida,Emicidio,Hip Hop,Brazilian Hip Hop,0.7000000000000001,0.8,Aggressive,2010,2010s,"Social commentary, criticism of the system, calling out hypocrisy, self-assertion",0.05,True,-0.13604969010729215
Top 50 Mundo,6V4ntlX6608rd3Ec5SpVhj,Berghain,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,,Berghain,https://i.scdn.co/image/ab67616d0000b27308256748d3e6c3ed016cab16,83,178853,Berghain,ROSALÍA,Berghain,Pop,Experimental Pop/Electrónica,0.72,0.88,"intense, dark, energetic",2025,2020s,"Festa, intensidade, local de dança",0.1,True,-0.13800289885131523
Top anos 2010,1kMuU3TNQvHbqvXCWBodmP,Right Above It,Lil Wayne,55Aa2cqylxrFIXC767Z865,,I Am Not A Human Being,https://i.scdn.co/image/ab67616d0000b273229411bccce65156241b6190,70,271946,Right Above It,Lil Wayne,I Am Not A Human Being,Hip Hop,Trap,0.7000000000000001,0.8,Confident,2010,2010s,"Success, wealth, confidence, overcoming obstacles",0.05,True,-0.14451736794218217
Top anos 2010,16sbugRbf9xEKlekuQ7Whm,Imma Be,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5,66,257560,Imma Be,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Hip Hop,Electro-Pop,0.7000000000000001,0.8,confident,2009,2000s,"futurism, being unique, individuality",0.0,True,-0.14576862003403113
"Top 70, 80 e 90",1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,Eurythmics,0NKDgy9j66h3DLnN8qu1bB,,Sweet Dreams (Are Made Of This),https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d,85,216933,Sweet Dreams (Are Made of This) - 2005 Remaster,Eurythmics,Sweet Dreams (Are Made Of This),Synth-pop,New Wave,0.7000000000000001,0.75,determined,1983,1980s,"ambition, human nature, dreams and reality",0.1,False,-0.14701199997639963
"Top 70, 80 e 90",3Ud6fFep5ZlXzRWw6Sm8no,Walk Of Life,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,,Brothers In Arms,https://i.scdn.co/image/ab67616d0000b273995239a0e35a898037ec4b29,2,249960,Walk Of Life,Dire Straits,Brothers In Arms,Rock,Roots Rock,0.7000000000000001,0.8,Upbeat,1985,1980s,"Music, everyday life, simple pleasures",0.05,False,-0.1491539400298277
"Top 70, 80 e 90",6A4Jc8npNo79BOgsrPptLA,Somebody's Watching Me - Single Version,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,,Scream,https://i.scdn.co/image/ab67616d0000b273cde37cfdee48dc0eae1e2ab8,1,237760,Somebody's Watching Me - Single Version,Rockwell,Scream,Funk,Synth-pop,0.7000000000000001,0.7000000000000001,paranoid,1984,1980s,"paranoia, feeling watched, anxiety",0.1,False,-0.1495612906394556
"Top 70, 80 e 90",3yNi5wPnN84O8dKL9yoQEF,Love in Siberia - 2009 - Remaster,Laban,5A490wDfownZLDcpIDOJiL,,Love In Siberia The Best Of Laban,https://i.scdn.co/image/ab67616d0000b273b1db9b87f7366fc2e96e2ed6,43,221013,Love in Siberia - 2009 - Remaster,Laban,Love In Siberia The Best Of Laban,Pop,Synth-Pop/Euro-Disco,0.7000000000000001,0.8,"upbeat, dramatic",1985,1980s,"Amor distante, dificuldade no relacionamento",0.05,False,-0.15078943432639738
Top 50 Mundo,53jnnqFSRGMDB9ADrNriCA,Bloody Mary,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,,Born This Way (International Special Edition Version),https://i.scdn.co/image/ab67616d0000b273a5d31644260279be8d0c46c0,79,244760,Bloody Mary,Lady Gaga,Born This Way (International Special Edition Version),Electropop,Dark Pop/Synth-Pop,0.7000000000000001,0.75,"gothic, dramatic",2011,2010s,"Religião, Mary Magdalene, fé feminina",0.05,False,-0.15263832672641536
"Top 70, 80 e 90",6r8k1vznHrzlEKYxL4dZEe,La Isla Bonita,Madonna,6tbjWDEIzxoDsBA1FuhfPW,,True Blue,https://i.scdn.co/image/ab67616d0000b273de3094d98b62340d3268c7bc,74,242733,La Isla Bonita,Madonna,True Blue,Pop,Latin Pop,0.7000000000000001,0.65,romantic,1986,1980s,"nostalgia, exoticism, past love",0.05,False,-0.15315033279548337
Top anos 2000,3zcBNmJH6ToRCI0WNEIuES,Esperando na janela,Gilberto Gil,7oEkUINVIj1Nr3Wnj8tzqr,,"As canções de eu, tu, eles",https://i.scdn.co/image/ab67616d0000b273452e0fb204aa84bb56a28e94,60,256693,Esperando na janela,Gilberto Gil,"As canções de eu, tu, eles",MPB,Forró,0.7000000000000001,0.65,romantic,2000,2000s,"love, waiting, desire, hope",0.0,False,-0.15353038981414766
Top 50 Mundo,1I37Zz2g3hk9eWxaNkj031,Your Idol,Saja Boys,0BJ2EjOqcfgFvlZXNKrNbE,,KPop Demon Hunters (Soundtrack from the Netflix Film),https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4,93,191537,Your Idol,Saja Boys,KPop Demon Hunters (Soundtrack from the Netflix Film),K-Pop,Teen Pop,0.7000000000000001,0.8,"confident, light",2024,2020s,"Fama, ser um ídolo",0.0,False,-0.15442263665004177
Top anos 2010,6TVmNRrCRzU3NlyuubLIzZ,Amiga da Minha Mulher,Seu Jorge,0i1s9WcIu0PrUvHzALgofo,,"Musica para Churrasco, Vol. 1",https://i.scdn.co/image/ab67616d0000b273dcd1b08fc802e3099a0b501a,67,248080,Amiga da Minha Mulher,Seu Jorge,"Musica para Churrasco, Vol. 1",MPB,Samba-Rock,0.7000000000000001,0.65,playful,2011,2010s,"temptation, infidelity, humor",0.0,False,-0.1561265236993782
Top 50 Brasil,38Ps9Kui6qJjpVqdBOfN5M,P do Pecado - Ao Vivo,Grupo Menos É Mais,6vTqEFbTtTRJsuIpzZgjxi,,MOLHO (Ao Vivo),https://i.scdn.co/image/ab67616d0000b273c89ff3434d85f33354c929b8,75,192367,P do Pecado - Ao Vivo,Grupo Menos É Mais,MOLHO (Ao Vivo),Pagode,Pagode Romântico,0.7000000000000001,0.75,"Romantic, lively, celebratory",2021,2020s,"Love, relationships, temptation",0.08,False,-0.157321631903673
Top 50 Brasil,1N19UVD4GRBFT6UrDaX6rk,Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Turma do Pagode,5JG9GISYjRLQUJMH2C6iJ5,,Turma no Quintal (Ao Vivo),https://i.scdn.co/image/ab67616d0000b27347955b951c6a89e1e5a6777a,77,216818,Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Turma do Pagode,Turma no Quintal (Ao Vivo),Pagode,Pagode Romântico,0.7000000000000001,0.75,"Lively, nostalgic, romantic, emotional",2023,2020s,"Longing for an ex, reconciliation, drinking, nostalgia",0.08,False,-0.15943690120349824
"Top 70, 80 e 90",2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,Culture Club,6kz53iCdBSqhQCZ21CoLcc,,Colour By Numbers (Remastered / Expanded Edition),https://i.scdn.co/image/ab67616d0000b273c7d7cdad0c2ffa5620129ee8,75,252773,Karma Chameleon - Remastered 2002,Culture Club,Colour By Numbers (Remastered / Expanded Edition),New Wave,Reggae-Pop,0.7000000000000001,0.7000000000000001,Cheerful,1983,1980s,"Identity, love, deception, karma",0.08,False,-0.16110851607461127
"Top 70, 80 e 90",6JNJERZGJwDVgkmbohBw7u,Self Control,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,,Self Control,https://i.scdn.co/image/ab67616d0000b2731310670cbb82f06474372cfd,78,246440,Self Control,Laura Branigan,Self Control,Pop,Dance-pop,0.7000000000000001,0.75,energetic,1984,1980s,"loss of control, passion, nocturnal adventures",0.05,False,-0.16651331235731734
"Top 70, 80 e 90",6IDHh3FcwLVcG5NsmpQgg2,It's a Sin - 2001 Remaster,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,,Actually,https://i.scdn.co/image/ab67616d0000b27385bce6c7b5664da3fbc90f1c,18,299306,It's a Sin - 2001 Remaster,Pet Shop Boys,Actually,Synth-pop,Electropop,0.7000000000000001,0.75,dramatic,1987,1980s,"guilt, sin, religious upbringing, societal judgment",0.05,False,-0.17035714584397316
Top anos 2010,6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,,My World 2.0,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,83,214240,Baby,Justin Bieber,My World 2.0,Pop,Teen Pop,0.7000000000000001,0.75,Playful,2010,2010s,"First love, puppy love, regret over a breakup, longing for a lost relationship",0.05,False,-0.17092903207015345
"Top 70, 80 e 90",3hMHG6lx9QHVcfYSUr5PoM,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),https://i.scdn.co/image/ab67616d0000b273fa183fdd680f1d249ba2f893,63,216346,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),Rock,Hard Rock/Pop Rock,0.72,0.88,"intense, confident",1986,1980s,"Ação, velocidade, viver no limite",0.0,False,-0.17217435532006847
Top anos 2010,782lNGn2rEHVn8JomdtRA7,Barbra Streisand - Radio Edit,Duck Sauce,0q8J3Yj810t5cpAYEJ7gxt,,Barbra Streisand,https://i.scdn.co/image/ab67616d0000b27363f153d5ccf2c6495ef2b946,61,193052,Barbra Streisand - Radio Edit,Duck Sauce,Barbra Streisand,Electronic,Disco House,0.9500000000000001,0.9,Energetic,2010,2010s,"Pure party track, celebrating disco, name-dropping artists",0.7000000000000001,False,-0.18254403926605248
Top anos 2000,1vt0n3GcAYrsSMue1C6OtC,Samba De Verão,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ,,A Bossa De Caetano,https://i.scdn.co/image/ab67616d0000b273b95643cd4fea62c0771360cb,64,187626,Samba De Verão,Caetano Veloso,A Bossa De Caetano,Bossa Nova,"MPB, Samba-Jazz",0.75,0.55,"Relaxed, sophisticated, romantic",2000,2000s,"Summer love, longing, the beauty of Brazil",0.18,False,-0.18746251352212567
Top anos 2010,1qZMPmpD1jDcOA7gZ6TCde,One (Your Name) - Radio Edit,Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,,One (Your Name),https://i.scdn.co/image/ab67616d0000b2738dfae070d8dd3fee23689a59,67,163246,One (Your Name) - Radio Edit,Swedish House Mafia,One (Your Name),Electronic,Progressive House,0.9,0.9500000000000001,Euphoric,2010,2010s,"Unity, connection through music, the power of a name",0.5,False,-0.20847901099663085
Top 50 Mundo,2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,Good Girl Gone Bad: Reloaded,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,82,238626,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,Dance-Pop,Electropop,0.72,0.8,"dark, frantic",2008,2000s,"Loucura, ansiedade, sentir-se assustado",0.01,False,-0.2113525544012224
Top anos 2010,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),B.o.B,5ndkK3dpZLKtBklKjxNQwT,,B.o.B Presents: The Adventures of Bobby Ray,https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b,82,268320,Nothin' on You (feat. Bruno Mars),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,Hip Hop,Pop Rap,0.72,0.65,romantic,2010,2010s,"love, admiration, appreciation of a partner's beauty",0.0,False,-0.21277933453503084
"Top 70, 80 e 90",1XsfDGslxnCPm5RDlD874U,Take on Me - 1985 Single Mix; 2015 Remaster,a-ha,2jzc5TC5TVFLXQlBNiIUzE,,Hunting High and Low (30th Anniversary Edition),https://i.scdn.co/image/ab67616d0000b273bef9f4a09cbd907776bb6438,55,288840,Take on Me - 1985 Single Mix; 2015 Remaster,a-ha,Hunting High and Low (30th Anniversary Edition),Synth-pop,New Wave,0.75,0.9,energetic,1985,1980s,"love, pursuit, urgency, desire for connection",0.1,False,-0.22548780610471902
Top anos 2000,3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),Santana,6GI52t8N5F02MxU0g5U69P,,Supernatural (Remastered),https://i.scdn.co/image/ab67616d0000b27347eb3ea5a92904c19e102e54,73,261973,Maria Maria (feat. The Product G&B),Santana,Supernatural (Remastered),Latin Rock,"Latin Pop, Smooth Rock",0.75,0.75,"Romantic, sensual, soulful",1999,1990s,"Admiration of a beautiful woman, life struggles, cultural pride",0.2,False,-0.22684859235956853
Top 50 Mundo,7dSCxR4LqkmxoBrq9MzVSD,Psycho Killer,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,,Talking Heads '77,https://i.scdn.co/image/ab67616d0000b273b74dc29f68a36438421a9f1d,80,260506,Psycho Killer,Talking Heads,Talking Heads '77,New Wave,Art Punk/Post-Punk,0.72,0.67,"anxious, manic",1977,1970s,"Mente de um assassino, isolamento",0.0,False,-0.2330544068749593
Top anos 2010,7fLzbEOBOae9lUnOwr7Tse,Memories (feat. Kid Cudi),David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,,One More Love,https://i.scdn.co/image/ab67616d0000b2731813115ff10c5f5ae028321d,81,210093,Memories (feat. Kid Cudi),David Guetta,One More Love,Electronic,Electro House,0.75,0.88,euphoric,2009,2000s,"partying, good times, nostalgia for the night",0.1,False,-0.2354386965405387
Top anos 2010,5NEKjqTQPKiqOiOG8YxLdS,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,,Victory,https://i.scdn.co/image/ab67616d0000b273fb87b874d265126523504ecd,69,232506,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,Victory,Hip Hop,Trap,0.75,0.9,Triumphant,2010,2010s,"Success, winning, wealth, confidence, overcoming challenges",0.05,True,-0.23639862977065978
"Top 70, 80 e 90",2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,2jzc5TC5TVFLXQlBNiIUzE,,Hunting High and Low,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,86,225280,Take on Me,a-ha,Hunting High and Low,Synth-Pop,New Wave,0.75,0.9,Energetic,1985,1980s,"Love, longing, pursuit",0.05,False,-0.23866423498052286
"Top 70, 80 e 90",0aAR5HogGoT68EWFbyRFqx,What A Feeling,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,,What A Feeling,https://i.scdn.co/image/ab67616d0000b273dc77e9fda68572f218233a87,68,244533,What A Feeling,Irene Cara,What A Feeling,Pop,Dance-Pop,0.75,0.9,Inspiring,1983,1980s,"Dreams, ambition, self-belief",0.05,False,-0.2398603779435554
Top 50 Mundo,02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,Saja Boys,0BJ2EjOqcfgFvlZXNKrNbE,,KPop Demon Hunters (Soundtrack from the Netflix Film),https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4,94,150686,Soda Pop,Saja Boys,KPop Demon Hunters (Soundtrack from the Netflix Film),K-Pop,Bubblegum Pop,0.75,0.9,"happy, playful",2024,2020s,"Juventude, diversão, leveza",0.0,False,-0.24123842547253033
Top anos 2000,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,7dGJo4pcD2V6oG8kP0tJRR,,The Marshall Mathers LP,https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42,84,284200,The Real Slim Shady,Eminem,The Marshall Mathers LP,Hip Hop,"Horrorcore, Satirical Rap",0.75,0.88,"Energetic, sarcastic, rebellious",2000,2000s,"Celebrity culture, satire, controversy, self-identity",0.08,True,-0.24319400563442778
Top anos 2000,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,6FBDaR13swtiWwGhX1WQsP,,Enema Of The State,https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74,81,167066,All The Small Things,blink-182,Enema Of The State,Pop Punk,Alternative Rock,0.75,0.88,"Upbeat, nostalgic, romantic",1999,1990s,"Simple love, appreciation for a partner",0.08,False,-0.24858330569173104
Top anos 2000,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,,2001,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,79,161506,The Next Episode,Dr. Dre,2001,Hip Hop,"Gangsta Rap, G-Funk, West Coast Hip Hop",0.75,0.85,"Confident, laid-back, boastful",1999,1990s,"Partying, success, drug use, West Coast lifestyle",0.08,True,-0.27140995011378477
Top anos 2010,37dYAkMa4lzRCH6kDbMT1L,We No Speak Americano (Edit),Yolanda Be Cool,4KkHjCe8ouh8C2P9LPoD4F,,We No Speak Americano,https://i.scdn.co/image/ab67616d0000b273d9f80b2064ea74295afe64cc,62,157438,We No Speak Americano (Edit),Yolanda Be Cool,We No Speak Americano,Electronic,Electro Swing,0.9,0.9,Energetic,2010,2010s,"Pure party track, cultural identity, playful",0.4,False,-0.27421176011527437
Top anos 2010,2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,6MF9fzBmfXghAz953czmBC,,The Rokstarr Hits Collection,https://i.scdn.co/image/ab67616d0000b27366c3eb32692a0ae487079cf1,74,202613,Dynamite,Taio Cruz,The Rokstarr Hits Collection,Pop,Dance-Pop,0.75,0.85,euphoric,2010,2010s,"partying, celebration, feeling good",0.0,False,-0.2793666694538274
